title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"13 Sentinels: Aegis Rim","","NTSC-U","United States of America","Atlus U.S.A., Inc. | 																Sega","Vanillaware","2022-04-12","1","No","Action | Adventure | Role-Playing | Strategy","T - Teen","Uncover the truth and delve into a 2D sidescrolling adventure featuring gorgeous art and environments. Then, battle the kaiju in fast-paced, top-down combat. Customize the Sentinels with an arsenal of mechsuit weaponry, and fight to defend humanity!"
"13 Sentinels: Aegis Rim [Famitsu DX Pack / Acrylic Block Set]","Juusan Kihei Boueiken | 十三機兵防衛圏","NTSC-J","","Atlus Co., Ltd.","Vanillaware","2022-04-12","1","No","Adventure | Strategy","T - Teen","In 1980s Japan, thirteen high-schoolers are thrust into a futuristic war between giant robots called ""Sentinels"" and mechanical Kaiju as they must fight to prevent humanity's fate of unavoidable destruction."
"16-Bit Soccer","","Other","United States of America","","","2021-01-14","2","No","Sports","E - Everyone","Do you love those soccer games on consoles & home computers from the 90s?

If you want to relive those moments of fast-paced action with cool pixel graphics then “16-Bit Soccer” is just what you're looking for!

You’ll get a real buzz playing this game which is easy to learn but hard to master and even more difficult to put down!!!

It features:
- 5 different leagues from Europe (England, Spain, Germany, France, and Italy)!
- World and European Tournaments.
- More than 120 teams to choose from.
- Play alone or with friends in 1 and 2-player games.
- Cool pixel graphics.
- 3 levels of difficulty.

16-Bit Soccer, you won’t stop playing until you’ve won every league and every tournament!"
"1971 Project Helios","","NTSC-U","","Recotechnology S.L.","Recotechnology S.L.","2020-06-09","1","No","Strategy","T - Teen","1971 Project Helios is a turn-based strategy game that combines modern warfare military tactics and close combat. Firearms and vehicles are scarce, conflicts and hostilities have no end, and the terrible freezing cold annihilates friends and foes in its path.

The campaign sets in a frozen world, in which eight people – each one with its own problems and interests – join in a sort of temporary alliance, to find one particular person: Dr. Margaret Blythe. Along their way, they will have to avoid raider attacks, investigate military headquarters, and infiltrate into the territory of a dangerous anti-technological religious sect. On the trail of her whereabouts, they will travel and fight shoulder to shoulder, and they inevitably get to know the others. Depending on some strategic and personal decisions, you will guide these characters right to one of three possible endings."
"1971 Project Helios [Collector's Edition]","","Region Not Set","","Recotechnology S.L.","Recotechnology S.L.","2020-01-01","1","No","Strategy","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"1979 Revolution: Black Friday","","NTSC","United States of America","Digerati Distribution","","2018-08-02","1","No","Adventure","M - Mature 17+","Based on true stories and historical events, 1979 Revolution: Black Friday is an interactive drama about choice and consequence, chaos and order. The year is 1978, the place is Tehran, Iran. You play a photojournalist who returns home to find his people protesting the ruling King, the Shah. Armed with your camera, you're soon pulled into a dangerous world of revolution and civil unrest.

• Choices: The choices you make shape your experience in the revolution
• Cinematic: A striking visual style, with motion-captured animation and voice-over performances
• Exploration: Discover a collapsing city under martial law: covert headquarters, rioting protests, bustling streets, and more
• Photography: Take photos of the in-game world and compare them to archival images by real photojournalists
• Collectables: Unlock 80+ unique stories that enhance your experience of the Iranian Revolution Based on True Events: First-hand testimonies of freedom fighters, witnesses, and casualties of the revolution."
"198X","","Region Not Set","","","","2020-01-23","1","No","Action | Adventure","T - Teen","Welcome to Suburbia, just outside the City, sometime in 198X. This is the journey of Kid, a teenager stuck between the limitations of innocent youth and the obligations of inevitable adulthood. The story unfolds when Kid discovers the local arcade – finding new worlds, and new meaning, in video games. For every visit to the arcade – every game uncovered, every move mastered, every demon defeated – Kid grows stronger. And the lines between reality and game start to blur..."
"2045, Tsuki Yori.","２０４５、月より。","NTSC-J","Japan","","","2023-12-21","1","No","Life Simulation","T - Teen","No overview is currently available for this title, please feel free to add one."
"2048 battles","","Region Not Set","","","","2019-09-20","8","Yes","Puzzle | Strategy","E - Everyone","2048 is back with new twists!

Enjoy the classic game up to 8 players!

Play with history and rediscover various trivia.

Play with friends or enemies with three different modes and yup to 8 players!

Enjoy classic 2048, move game, time game and more!

Try different puzzle game situations, play alone or in multiplayer, and travel through different history periods.

Game can be played up to 8 players! Try 2 players, 4 players and 8 players mode!"
"2064: Read Only Memories INTEGRAL","","NTSC-U","","Limited Run Games","MidBoss","2020-03-17","1","No","Adventure","M - Mature 17+","The ultimate edition of the award-winning cyberpunk adventure, enhanced for the Nintendo Switch™!
Introducing the ultimate edition of the cyberpunk thriller that has captivated players around the world!

2064: Read Only Memories INTEGRAL features all of the original content featured in previous releases, enhanced and expanded with a host of brand new content and features exclusive to Nintendo Switch™.

When Turing, the world’s first sapient machine, teams up with a struggling journalist, the unlikely duo find themselves drawn into the shadows behind the dazzling lights of Neo-San Francisco. The secrets they uncover could shake the very foundations of society, and some powerful people would stop at nothing to keep them quiet.

2064: Read Only Memories INTEGRAL fuses old and new: a classic-style adventure game with lush pixel art and catchy electronic soundtrack, but which explores modern-day issues of individuality, freedom, and identity. Explore a colorful future metropolis, meet fascinating and diverse characters, and get to the bottom of a deadly conspiracy.

Think very carefully about your choices—you never know what consequences they will have further down the line!

Features:

- A fascinating, multi-layered storyline with branching pathways and multiple endings based on your choices.
- Play through the new side-story PUNKS, exclusive to Nintendo Switch™!
- HD Rumble brings the experience into the palms of your hands.
- Voice-acted by a star-studded cast including Melissa Hutchison and Dave Fennoy (Telltale’s The Walking Dead), Erin Yvette (Oxenfree), Austin Creed (WWE’s Xavier Woods), and internet stars Jim Sterling (Jimquisition) and SungWon Cho (ProZD).
- Hang out with your favorite Neo-SF locals in the extended “Endless Christmas” epilogue.
- Exclusive extra features includes 55-page digital artbook, soundtrack, trailers, and more!"
