title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Army Men: Air Combat [Gray Variant]","","NTSC-U","United States of America","3DO","","1999-11-03","4","No","Action","T - Teen","Army Men: Air Combat [Gray Variant]"
"Army Men: Sarge's Heroes","","NTSC","United States of America","3DO","3DO","2000-11-16","4","No","Action | Shooter","T - Teen","CONFIDENTIAL. 0600 hours: Tan forces captured Bravo Company Commandos. General Plastro has new weapons of mass destruction: magnifying glass, M-80 firecrackers and the garbage disposal. This is a job for Sarge. Requisition M-60s, shotguns, bazookas, flame throwers, grenades, sniper rifles, mortars, mine sweepers and plenty of ammo. Good luck, soldier.

• Saves via Controller Pak"
"Army Men: Sarge's Heroes 2","","NTSC","United States of America","3DO","3DO","2000-07-15","4","No","Action","T - Teen","The boys are back and ready to do battle! Sarge and the Bravo Company Commandos managed to foil the Tan Army's first assault, but do they have what it takes this time?

General Plastro has teamed up with Brigitte Bleu, a diabolically treacherous Blue Spy, to destroy the Green Nation once and for all. The adventure continues as Sarge and Vikki fight their way over pool tables, under beds and across desktops to the final showdown against Plastro and his troops. Prepare for another gigantic battle! It's Real Combat. Plastic Men.

• Missions include a refrigerator, pinball machine and a toy store showdown!
• New worlds, new weapons and new characters!
• Interactive environments and incredible detail bring ""their world"" into ""our world!""
• Saves via Controller Pak"
"Army Men: Sarge's Heroes 2 [Gray Variant]","","NTSC-U","United States of America","","3DO","2000-09-27","4","No","Action","T - Teen","Army Men: Sarge's Heroes 2 [Gray Variant]"
"Asteroids Hyper 64","","NTSC","United States of America","Crave Entertainment","Syrox Developments","1999-12-15","4","No","Action | Puzzle","E - Everyone","Asteroids Hyper 64 is an updated version of the classic arcade blast 'em up and features full 3D environments, all new weapons and defense systems and a 2 player split-screen mode. The gameplay, however, is exactly the same. Pilot a spacecraft and destroy the on-coming asteroids, each of different sizes. Alien ships and black holes are also out there, along with ship upgrades that update your ships weapons and defense systems.

• Saves via Controller Pak"
"Automobili Lamborghini","Lamborghini 64 | Super Speed Race 64 (JP)","Region Not Set","","Titus Interactive, S.A..","Titus","1997-11-30","4","No","Racing","E10+ - Everyone 10+","Are you ready for the ride of your life? This car circuit racing game will have you driving the car of your dreams: a Lamborghini Diablo! Trade in your econo-car and burn up the fast lane!

You'll have your choice of four different race styles; six challenging racetracks; manual or automatic transmission; and other options such as pit stops and multi-player split screen mode.

• Race styles: Arcade, Tournament, Championship and Time Trial!
• Feel every bump and crash with the Nintendo Rumble Pak!
• Play with up to four players in split screen mode!
• Save your record times onto a controller pak!
• Best playability a racing fan can dream of!"
"B3313","","Other","","Romhacking","Hack","2021-04-26","1","No","Action | Platform | Unofficial","Not Rated","This is a rom hack of SM64 that brings the SM64 Beta iceberg to life.  It features new levels, a new hub world, and most of its beta assets."
"Baku Bomberman","","NTSC-J","Japan","Hudson Entertainment, Inc.","Hudson Soft","1997-09-26","4","Yes","Strategy","Not Rated","No overview is currently available for this title, please feel free to add one."
"Baku Bomberman 2","","NTSC-J","Japan","Hudson Entertainment, Inc.","Hudson Soft","1999-12-03","4","Yes","Strategy","Not Rated","No overview is currently available for this title, please feel free to add one."
"Bakuretsu Muteki Bangai-O","Bakuretsu Muteki Bangai-Ō (JP) | Bangai-O | 爆裂無敵 バンガイオー","NTSC-J","Japan","Conspiracy Entertainment Corporation","Treasure","1999-09-03","1","No","Action","Not Rated","Bakuretsu Muteki Bangaioh (爆裂無敵 バンガイオー) is a Action/Shooter video game published by ESP, Treasure released on September 3rd, 1999 for the N64.In Bakuretsu Muteki Bangaioh, a multi-directional shooter video game developed by Treasure, two young mech-pilots, Riki and his sister Mami share command of the powerful humanoid-shaped Bangai-O and battle villains from the ""Cosmo Gang"", guilty of fruit contraband, and lots of gun turrets, bombs and robots through 44 levels."
"Bakushou Jinsei 64: Mezase! Resort Ou","Bakushō Jinsei 64: Mezase! Resort Ō","NTSC-J","Japan","Taito Corporation","Taito Corporation","1998-12-24","4","No","Puzzle","Not Rated","Bakushō Jinsei 64: Mezase! Resort Ō is an interactive board game for the Nintendo 64 based on The Game of Life. It was released only in Japan in 1998."
"Banjo Kazooie - The Corrupted Jiggies","The Corrupted Jiggies | Banjo-Kazooie: The Corrupted Jiggys","NTSC-U","","","","2025-08-16","1","No","Adventure | Platform | Unofficial","Not Rated","Banjo-Kazooie: The Corrupted Jiggies is a massive fan-made Romhack that’s been in development for several years, featuring 9 completely new worlds packed with fresh content. Explore a new hub world, collect 97 Jiggies and 910 Notes, and discover new mechanics, transformations, and custom music (alongside classic BK tracks). For those who reach 100%, a secret tenth world awaits."
