title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Paperboy","","Region Not Set","","Tengen","Tiertex Design Studios","1992-01-01","1","No","Action","","Ride your trusty bike - loaded with tightly rolled newspapers - through a comical, ever-changing neighborhood. Score big points by tossing papers into subscribers' mailboxes and porches. Don't miss, 'cause you'll lose a customer for every bad throw. Now, for the real fun: score even bigger points by bombarding nonsubscribers' homes, taking out their windows, lamps and statues! But watch out for bad drivers, skateboarders, remote control cars and lots of other obstacles. They can ruin your day real fast. After work, take on the Training Course, a BMX-style bonus round that'll test your aim and riding skills to the max!"
"Paperboy 2","","Region Not Set","","Tengen","Manley & Associates, Inc.","1992-01-01","","No","Action","","Rise and shine, bud! A great day's ahead, just waiting for you to become the neighborhood's terror of a paperboy. but it's a whole new job with double the fun and twice the excitement! That's right, you've now got houses on both sides of the street - which means even more customers' homes to deliver papers to and non subscribers' homes to damage. It also means you've got to watch out for lots more obstacles and meanies that are out to knock you off your bike! Wreak mischief across the town or do good deeds like saving the baby and stopping the burglar. At the end of the day, hone your skills on the all-new BMX-style test course. Add the new awesome graphics, and you're in for a rip roaring time on your bike!"
"Pengo","","Region Not Set","","Sega","Sega","1991-01-01","","No","Action","","Go skating on thin ice! Race Pengo, the lovable penguin, around a frozen lake. Rearrange huge blocks of ice. Your goal: line up three jewel-embedded blocks for dazzling points! Your enemies: SNO-BEES! Their touch puts you in deep freeze."
"Pet Club: Inu Dai Suki!","","Region Not Set","","Sega","Sega","1996-12-06","","No","Life Simulation","","Pet Club: Inu Dai Suki! is a Strategy game, developed and published by Sega, which was released in Japan in 1996."
"Pete Sampras Tennis","","Region Not Set","","Codemasters","Codemasters","1994-01-01","","No","Sports","","Pete Sampras Tennis is a Sports game, developed and published by Codemasters, which was released in Europe in 1994."
"Pete Sampras Tennis (PAL)","","Region Not Set","","Codemasters","Codemasters","1994-01-01","2","Yes","Sports","E - Everyone","No overview is currently available for this title, please feel free to add one."
"PGA Tour 96","","Region Not Set","","Black Pearl Software","Ceris Software","1996-01-01","","No","Sports","","PGA Tour 96 is a Sports game, developed by Ceris Software and published by Black Pearl, which was released in Europe in 1996."
"PGA Tour Golf","","Region Not Set","","Tengen","Sterling Silver Software","1994-05-05","","No","Sports","","A hush comes over the crowd surrounding the 18th hole. After 27,032 yards, 71 holes, and four grueling rounds, a 23-foot birdie putt separates you and your first tournament victory. This is the big-time. PGA TOUR Golf puts all the excitement, fun, challenge and rewards of the real PGA TOUR right in your hands!"
"PGA Tour Golf II","","Region Not Set","","Time Warner Interactive, Inc.","Polygon Games","1995-01-01","","No","Sports","","PGA Tour Golf II is a Sports game, developed by Polygon Games and published by Time Warner Interactive, which was released in 1995"
"Phantasy Star Adventure","","Region Not Set","","Sega","Sega","1992-03-13","1","No","Adventure","","Phantasy Star Adventure (ファンタシースターアドベンチャー) is a Sega Game Gear released as part of the Phantasy Star franchise. It was only released in Japan."
"Phantasy Star Gaiden","","Region Not Set","","Sega","Japan System Supply","1992-10-16","1","No","Role-Playing","","Phantasy Star Gaiden (ファンタシースター外伝) is a Sega Game Gear released as part of the Phantasy Star franchise. It was only released in Japan."
"Phantom 2040","","Region Not Set","","Viacom New Media","Unexpected Development","1995-01-01","","No","Platform","","You are the Phantom, searching for the evil Rebecca Madison in the vast city of Metropia. As head of Maximum, Inc., she will stop at nothing to fulfil her twisted plans to control the world... unless you can overpower her.
Vicious bosses and hordes of biots, programmed to destroy you, relentlessly attack of every turn. But you strike back with an arsenal of heavy-duty weapons including a smart gun, inductance rope, homing missile, and many others. Use two weapons at once to double your chances of survival! Then control your destiny as you weave your way through more than 60 incredible levels!
The danger is staggering. The fate of the city, the eco-system, and all of humanity rests on your abilities. You know what must be done to save Metropia and the world from certain doom."
"Pinball Dreams","","Region Not Set","","GameTek, Inc.","Spidersoft","1995-01-01","","No","Sports","","Pinball Dreams is a Miscellaneous game, developed by Spidersoft and published by GameTek, which was released in 1995."
"Pocket Jansou","","Region Not Set","","Namco","Namco","1992-02-07","","No","Sports","","Pocket Jansou is a Miscellaneous game, developed and published by Namco, which was released in Japan in 1992."
"Poker Face Paul's Blackjack","","Region Not Set","","Adrenalin Entertainment","Spidersoft","1993-01-01","","No","Strategy","","Poker Face Paul's Blackjack is a Miscellaneous game, developed by Spidersoft and published by Adrenalin Interactive, which was released in 1993."
"Poker Face Paul's Gin","","Region Not Set","","Adrenalin Entertainment","Spidersoft","1994-01-01","","No","Strategy","","Poker Face Paul's Gin is a Miscellaneous game, developed by Spidersoft and published by Adrenalin Interactive, which was released in 1994."
"Poker Face Paul's Poker","","Region Not Set","","Adrenalin Entertainment","Spidersoft","1994-01-01","","No","Strategy","","Poker Face Paul's Poker is a Miscellaneous game, developed by Spidersoft and published by Adrenalin Interactive, which was released in 1994."
"Poker Face Paul's Solitaire","","Region Not Set","","Adrenalin Entertainment","Spidersoft","1994-01-01","","No","Strategy","","Poker Face Paul's Solitaire is a Miscellaneous game, developed by Spidersoft and published by Adrenalin Interactive, which was released in 1994."
"Pop Breaker","","Region Not Set","","Micro Cabin Co.","Micro Cabin Co.","1991-02-23","2","No","Shooter","","Pop Breaker (ポップブレイカー) is a shoot-'em-up game for the Sega Game Gear. It was only released in Japan."
"Popeye Beach Volleyball","","Region Not Set","","Technos Japan Corp.","Technos Japan Corp.","1994-08-12","2","No","Sports","","He's Popeye the Sailor, but he's not out at sea this time. Popeye and his friends have decided to take a break and enjoy the beach, but Brutus wants the attention of Olivia, and challenges Popeye to a game of Volleyball!"
"Power Drive","","Region Not Set","","U.S. Gold Ltd.","Rage Software","1994-01-01","","No","Racing","","Burn through blizzards in Monte Carlo at midnight or race in the blistering desert heat of Kenya. Test your rally skills through the dense forests, dizzy mountain passes and icy frozen lakes of different international courses! POWER DRIVE... drive it if you dare!"
"Power Strike II","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Compile","1993-12-01","1","No","Action | Shooter","E - Everyone","The enemy is planning a major attack on our solar system. You are our best pilot! You must lead the counterattack! Strike now!"
"Predator 2","","Region Not Set","","Arena Entertainment","Teeny Weeny Games, Ltd.","1992-01-01","","No","Action","","Predator 2... He's in town with a few days to kill! For the Predator, it is the ultimate sport - the killing of human prey. For the citizens of Los Angeles, it is a nightmare beyond belief. And for Detective Lieutenant Mike Harrigan, it's another dirty job that's got to be done... It's kill or be killed!"
"Primal Rage","","Region Not Set","","Time Warner Interactive, Inc.","Probe Entertainment","1995-01-01","","No","Action","","Select one of the ferocious dinosaurs then pound your opponents into submission as you battle for Urth Domination. Blizzard's Freeze Breath and Ice Geyser fighting moves stop you cold just before his Mega Punch hammers you senseless. Diablo's Inferno Flash cooks up a firestorm in one dino barbecuing breath, and the foul, disgusting Chaos dazes you with an abundant supply of Power Puke, Farts of Fury, and Flying Butt Slams. Armadon's Gut Gouger and Gut Fling, Sauron's Cranium Crusher and Talon's Face Ripper and Shredding and Vertigo's Scorpion Sting - every original arcade fighting and fatality move is at your fingertips! Get Ready to Rage!"
"Prince of Persia","","Region Not Set","","Tengen","Broderbund Software","1992-01-01","","No","Platform","","Your sword fighting skills will be tested to the full in this amazing puzzle solving challenge. A multitude of secret passages, fantastic rooms, violent opponents and magic potions await you in a bid to foil the evil Grand Vizier Jafar and rescue the beautiful princess to become the PRINCE OF PERSIA."
"Pro Yakyuu GG League","プロ野球ＧＧリーグ","Region Not Set","","Sega","Sega","1993-04-28","2","No","Sports","Not Rated","Pro Yakyuu GG League (プロ野球ＧＧリーグ) is a baseball game for the Sega Game Gear."
"Pro Yakyuu GG League '94","","Region Not Set","","Sega","Sega","1994-09-30","","No","Sports","","Pro Yakyuu GG League '94 is a Sports game, developed and published by Sega, which was released in Japan in 1994."
"Psychic World","","Region Not Set","","Sega","Hertz","1991-04-26","1","No","Action","","Maddening...

Your sister has been abducted by mutants. But where have they taken her? And why?
Travel through four fantastic worlds of fire and ice to find her. Call on your basic psychic powers to overcome dangerous monsters and deadly machines.

Along the way, you’ll pick up ESP skills. Use them to wrench your sister from the clutches of the evil mutants. And use them
well. Your life - and your sister’s depend on it!

Can the powers of ESP overcome the powers of Evil?"
"Putt & Putter","","Region Not Set","","Sega","SIMS Co., Ltd.","1991-01-01","","No","Sports","","Now you can enjoy miniature golf on the go, with Putt & Putter for the Sega GameGear! Bank shots, water hazards, treadmills and pinball-style bumpers are all here for your amusement! By far the craziest version of miniature golf ever designed."
"Puyo Puyo","Puzlow Kids","Region Not Set","","Sega","Compile","1993-03-19","2","No","Puzzle","","Puyo Puyo is a Puzzle game, developed by Compile and published by Sega, which was released in Japan in 1993."
"Puyo Puyo Tsuu","Puyo Puyo 2 | Puyo Puyo Tsu | Puyo Puyo 2: Tsuu","Region Not Set","","Sega","Compile","1991-12-16","2","No","Puzzle","","Puyo Puyo Tsuu (ぷよぷよ通), Tsuu being an English pun, as ""tsuu"" (通 tsū, meaning Expert) when spoken aloud sounds similar to the English word ""two"", is a puzzle game developed by Compile in 1994, initially released for Sega's System C-2 arcade board before being ported to other consoles (such as the Sega Mega Drive, Sega Game Gear, and Sega Saturn). It is the sequel to the Sega/Compile version of Puyo Puyo, whose path the entire series has followed to date.

The standalone game was exclusively released in Japan until 2000, when Sega ported it to the Neo Geo Pocket Color under the name Puyo Pop in the US/Europe (unrelated to the GBA Puyo Pop Minna de Puyo Puyo) — making it the first Puyo Puyo game to be released outside Japan unaltered (and establishing the Puyo Puyo/Puyo Pop naming discretion still used today). It was also included as the Classic mode of Puyo Pop Fever and later rereleased on the Virtual Console's Import section (albeit untranslated).

Sega also produced a port to Bandai's WonderSwan handheld.

The Mega Drive version was the first MD game to use the new Saturn-style box layout in the JP region."
"Puzzle & Action: Ichidant-R GG","","Region Not Set","","Sega","CRI","1994-11-25","2","No","Puzzle","","Puzzle & Action: Ichidant-R (イチダントアール) is the sequel to Puzzle & Action: Tant-R, and like its prequel is an arcade game released for Sega System C arcade hardware. The game later brought to Sega Mega Drive and Sega Game Gear, with the latter being renamed Puzzle & Action: Ichidant-R GG (イチダントア～ルＧＧ). So far the game has never been released outside of Japan (and South Korea).

Like Tant-R, Ichidant-R is a series of timed minigames, represented in the graphical style seen in Bonanza Bros.. Ichidant-R was bundled with Quiz Rouka ni Tattenasai! in Sega Ages Rouka ni Ichidant-R for the Sega Saturn, and it was also bundled with Tant-R as part of volume 6 in the Sega Ages 2500 series for the PlayStation 2. It was also released for the Wii's Virtual Console service in 2007.

One final game in the Puzzle & Action series, Puzzle & Action: Treasure Hunt was released for Sega Titan Video arcade hardware in 1997."
"Puzzle & Action: Tant-R GG","","Region Not Set","","Sega","CRI","1994-04-22","","No","Action","","Puzzle & Action: Tant-R is a Miscellaneous game, developed by CRI and published by Sega, which was released in Japan in 1994."
"Quest for the Shaven Yak starring Ren Hoek & Stimpy","","Region Not Set","","Sega","Realtime Associates, Inc.","1994-01-01","","No","Platform","","Bizarre perils await the TV heroes Ren & Stimpy on their torturous quest to return the hooves of the Great Shaken Yak!"
"R.B.I. Baseball '94","","Region Not Set","","Tengen","Al Baker & Associates","1994-01-01","","No","Sports","","R.B.I. Baseball '94 is a Sports game, developed by Al Baker and Associates and published by Tengen, which was released in 1994."
"R.C. Grand Prix","","Region Not Set","","Absolute Entertainment","Absolute Entertainment","1992-01-01","","No","Racing","","R.C. Grand Prix is a Driving game, developed by Imagineering Inc and published by Absolute Entertainment, which was released in 1992."
"Rastan Saga","","Region Not Set","","Taito Corporation","Taito Corporation","1991-08-09","1","No","Action","","You are Rastan, an iron muscled barbarian from the cold northlands. A bounty hunter by trade, you fear no man or dark, slavering beast! For you are a master of every edged weapon. Now, a king has given you a quest. Rescue his daughter from the deepest reaches of Semia; a land where even villains fear to tread. Succeed, and wealth beyond your wildest dreams shall be the reward! Take destiny into your own hands. Journey into the darkest heart of Semia, using magical weapons, armor and potions you find and win on the way. At every turn you'll encounter nightmarish creatures determined to stop you. But beware... the king has sent over 100 men into Semia... and each has met his doom! Will you?"
"Revenge of Drancon","Wonder Boy","Region Not Set","","Sega","West One","1991-01-01","1","No","Action | Platform","","Your girlfriend... She's gone! Kidnapped by the notorious King Drancon.
But this is no ordinary rescue mission. Because King Drancon is no ordinary adversary.
Enter the deepest of deep dark forests. And trek across the burning deserts of 10 different lands. Discover supplies that give you speed and strength. Then fend for yourself against nature's nastiest enemies - cobras, piranhas, bats, spiders and finally, King Drancon's lightning-speed fireballs."
"Riddick Bowe Boxing","","Region Not Set","","Extreme Entertainment Group","Micronet Co. Ltd.","1993-01-01","","No","Sports","","Riddick Bowe Boxing is a Sports game, developed by Micronet and published by Extreme Entertainment Group, which was released in 1993."
"Rise of the Robots","","Region Not Set","","Time Warner Interactive, Inc.","Time Warner Interactive","1995-01-01","","No","Fighting","","REBEL ROBOTS RULE METROPOLIS 4. Half-human, half-machine... It's up to you to crush the android revolution with metal-mashing warfare and devastating super-moves. Get ready for turbo-charged gameplay, brutal Artificial Intelligence, and revolutionary 3D graphics that change the way you look at fighting games!"
"Ristar","","NTSC-U","United States of America","Sega of America, Inc.","JSH","1995-02-16","1","No","Platform","E - Everyone","Ristar is a 1995 Game Gear video game developed by Japan System House and released by Sega of America in the USA on February 16, 1995.

The basic premise for the gameplay of the Game Gear version of Ristar is largely the same as the Sega Genesis counterpart. The player must navigate Ristar through various levels while maneuvering around enemies and obstacles. Also like the Genesis version, Ristar's main abilities include emphasizing grabbing and ""headbutting"" enemies over jumping.

However, despite the same premise, the actual level design is distinctly different. While half of the levels having the same themes such as the opening level having a fauna-themed environment, the actual layouts are remixed and the enemy type and placement is different. Additionally, the other half of the levels have entirely different themes not present in the Genesis game at all, such as one based around Pirate ships. Another major variation present in all of levels is the placement of little stars scattered throughout. The player directs Ristar to move through them to collect them, similar to the manner in which Sonic the Hedgehog collects rings, or Mario collects coins in their respective games. Similarly, collecting 100 earns Ristar another life. While boss battles are still present at the end of every planet, most battles themselves are different, and almost all planets no longer possess any sort of mini-bosses halfway through the planet.

More moves, items, and interactivity between characters and the environment are also possible in the Game Gear game. Upon defeating an enemy, the player can choose to have Ristar use an enemy's hat as a weapon, or use its leftover spear as a stepping point when plunged into a wall, allowing Ristar to reach previously out-of-reach higher areas. A ""red star"" item gives Ristar temporary invincibility, speeds up his movement, increases his jump speed, and allows him to damage enemy upon contact. Colored square boxes, similar to the coin boxes in the Super Mario series, are also only present in this version, and like with enemies, they are eliminated by using the ""headbutt"" attack rather than by jumping into them."
"Ristar: The Shooting Star","リスター・ザ・シューティングスター | Risutā za Shūtingu Sutā","NTSC-J","Japan","Sega","JSH","1995-02-17","1","No","Platform","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Road Rash","","Region Not Set","","Electronic Arts","Electronic Arts","1991-01-01","1","No","Action | Racing","","Road Rash is the name of a motorcycle-racing video game series by Electronic Arts in which the player participates in violent, illegal street races. The series started on the Mega Drive and made its way to various other systems over the years. The game's title is based on the slang term for the severe friction burns that can occur in a motorcycle fall where skin comes into contact with the ground at high speed.

In an attempt to improve on the basic Hang-On concept, where the player's vehicle remains on the same horizontal plane and turns are essentially a matter of moving left or right, Road Rash requires that players contend with various grade changes. The physics reflect the act of going up or down a hill, as well as turning while climbing; this results in the ability to launch one's motorcycle great distances, resulting in crashes (and their animations). Aside from this, Road Rash has a standard system of obstacles including street signs, trees, poles, and livestock; and taking from OutRun, active traffic while racing against other bikers.

What Road Rash really brings to the table is ""brawling""; the player can fight other bikers with a variety of hand weapons or simple punches and kicks. The player initially starts off with just those basics, but can grab a weapon from another rider by timing a punch correctly. The list of weapons has grown with the games, starting from the clubs in the first Road Rash, and eventually including things like crowbars, nunchaku, and cattle prods. Whatever the weapon, successful attacks damage an opponent's stamina, and depleting this stamina will cause a biker to wipeout which can also damage the bike; this functions much like hitting a car or other major obstacle, and it all applies to you as much as to other racers (though in most of the games, you have more stamina than opponents).

As mentioned before, the last and most major obstacle are cops. The motorcycle police officers fight the player as another opponent and serve as gameplay enforcers by culling players who fall too far behind or choose to explore the world rather than race in it. Losing a fight with an officer or being caught by one while off one's motorcycle causes the player to be Busted, ending the race."
"Robocop 3","","Region Not Set","","Flying Edge, Inc.","Eden Entertainment Software","1995-01-01","","No","Platform","","Old Detroit. The streets are full of danger. Only one man can stand alone against such numbers - ROBOCOP! With state of the art weaponry, a skin of steel and nerves to match, he stalks his prey... evil-doers everywhere!"
"Robocop versus The Terminator","","Region Not Set","","Virgin Interactive Entertainment, Inc.","NMS Software","1993-01-01","","No","Platform","","In the crumbling ruins of a world under siege, man-machine meets machine-man as legendary cyborgs clash to decide the fate of the Earth. As Robocop, you must travel across time into a bloody future ruled by the mechanical forces of Skynet. You'll face attack from every angle, every moment. An unwavering army of Terminators, robotic dogs, spiders, Endoskeletons and a relentless arsenal of automated weapons await you in this veritable hell on earth. To destroy this enemy, free its hostages and finally pierce the dark heart of a killer computer. It will take something more powerful than plasma rifles and laser guns: the human mind that still burns within you."
"Ronald McDonald in Magical World","Donald no Magical World","Region Not Set","","Sega","SIMS Co., Ltd.","1994-01-01","1","No","Platform","Not Rated","Ronald McDonald in Magical World is an Action game, developed by Sims and published by Sega, which was released in Japan in 1994."
"Royal Stone: Hirakareshi Toki no Tobira","","Region Not Set","","Sega","Sega","1995-02-24","1","No","Role-Playing","","Royal Stone: Hirakareshi Toki no Tobira (ロイアル・ストーン ～開かれし時の扉～) is an RPG for the Sega Game Gear."
"Samurai Shodown","","Region Not Set","","TAKARA Co., Ltd.","Takara","1994-01-01","2","No","Fighting","E - Everyone","Iza To! En Garde! Dude! Twelve of the mightiest samurai, ninja, knights, and warriors from Japan, France, the United States, and China lock swords in SAMURAI SHODOWN. With blades, bare knuckles, rage, and various Methods of Mayhem, fight your way to the final battle with Satan's Shogun. Use all powers at your disposal to get a head!"
"Samurai Spirits","","NTSC-J","Japan","Takara","Santos","1994-12-12","2","No","Fighting","Not Rated","No overview is currently available for this title, please feel free to add one."
"Sassou Shounen Eiyuuden: Coca Cola Kid","颯爽少年英雄伝 コカ・コーラ キッド","NTSC-J","Japan","Sega","Aspect Co. Ltd.","1994-08-05","1","No","Platform","Not Rated","Cokey must hit the streets and take on Team Evil who just went and kidnapped his teacher, Ms. Sakurako. Skate through the city and be brave!

The game was packaged with a limited edition red Game Gear console in a cartridge which matched the console, as well as sold separately as a standard Grey cartridge."
"Scratch Golf","","Region Not Set","","Vic Tokai","Electronic Arts","1994-01-01","","No","Sports","","Scratch Golf is a Sports game, developed by Electronics Application and published by Vic Tokai, which was released in Japan in 1994."
"SD Gundam Winner's History","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","1995-03-24","1","No","Strategy","","SD Gundam Winner's History (ＳＤガンダム ウィナーズ ヒストリー) is a Sega Game Gear game based on the Gundam series."
"Sega Game Pack 4-in-1","","Region Not Set","","Sega","Sega","1991-01-01","","No","Action","","Sega Game Pack 4 in 1 is a compilation for the Sega Game Gear. It was only released in Europe.

Included are four untitled games - a Columns clone, in which the player aims for groups of four pieces rather than lines of three, a simple penalty shoot-out game, a basic rally game and a simple tennis game (where the umpire is Sonic the Hedgehog)."
"Sensible Soccer: European Champions","","Region Not Set","","Sony Imagesoft","Sensible Software","1994-01-01","","No","Sports","","Sensible Soccer: European Champions is a Sports game, developed by Sensible Software and published by Sony Imagesoft, which was released in Europe in 1994."
"Shadam Crusader: Harukanaru Oukoku","シャダムクルセイダー 遙かなる王国 | Shadam Crusader: The Far Kingdom | Defenders of Oasis","NTSC-J","Japan","Sega","Sega CS R&D 2","1992-09-18","1","No","Role-Playing","E10+ - Everyone 10+","Shadam Crusader: Harukanaru Oukoku (also known as Defenders of Oasis) is a 1992 Game Gear role-playing video game developed by Sega CS and released by Sega in Japan on September 18, 1992.

As the Prince, you must defend the world of Oasis from the dark forces in this challenging real-time role-playing game!"
"Shanghai II","","Region Not Set","","SUNSOFT","Sun Electronics","1990-12-27","2","No","Puzzle","","Shanghai II (上海ＩＩ), not to be confused with Shanghai II: Dragon's Eye on the Sega Mega Drive, is a Sega Game Gear game. They are both sequels to Shanghai."
"Shaq Fu","","Region Not Set","","Electronic Arts","Tiertex Design Studios","1995-01-01","","No","Fighting","","Shaq brings his awesome skill and size to a multiworld fighting game! As Shaq, use your lightning-fast shuriken and other martial art techniques to prevail over a bunch of intensely evil warriors in the enforcement of justice. Summon Voodoo's bone-shattering earthquake, rebound with Rajah's shockwave sword or lash out with Sett's terrifying mummy wrap! Scores of secret power moves to discover and master!"
"Shikinjoh","Shi Kin Joh | Shi-Kin-Joh | Shikinjou","Region Not Set","","SUNSOFT","Sunsoft","1991-04-26","1","No","Puzzle","","Shikinjoh or Shi Kin Joh or Shi-Kin-Joh or Shikinjou (or likewise) (紫禁城) is a 1989/1990 puzzle game by Scap Trust for the NEC PC-88 and NEC PC-98. Sunsoft ported it to the Sega Mega Drive and Sega Game Gear in 1991, with the Mega Drive version having added Sega Mega Modem capabilities. No version has left Japan. A version was later included with Sunsoft's Game no Tetsujin The Shanghai for the Sega Saturn."
"Shining Force Gaiden II: Jashin no Mezame","Shining Force Gaiden II: The Evil God Awakens | シャイニング・フォース外伝がいでんII ～邪神じゃしんの覚醒めざめ～ | Shining Force: The Sword of Hajya","NTSC-J","Japan","Sega","Sonic! Software Planning","1993-06-25","1","No","Role-Playing | Strategy","E10+ - Everyone 10+","Shining Force Gaiden II: The Evil God Awakens (also known as Shining Force: The Sword of Hajya) is a 1993 Game Gear tactical role-playing video game developed by Sonic! Software Planning and released by Sega in Japan on June 25, 1993.

It is not to be confused with Shining Force II, as this Gaiden II is the sequel to the original Shining Force Gaiden."
"Shining Force Gaiden: Ensei Jashin No Kuni E","シャイニング・フォース外伝 ～遠征・邪神の国へ～ | Shining Force Gaiden: Towards the Root of Evil","NTSC-J","Japan","Sega","Sonic! Software Planning","1992-12-25","1","No","Role-Playing | Strategy","E10+ - Everyone 10+","Shining Force Gaiden: Towards the Root of Evil is a 1992 Game Gear tactical role-playing video game developed by Sonic! Software Planning and released by Sega in Japan on December 25, 1992."
"Shining Force Gaiden: Final Conflict","シャイニング・フォース外伝 ～ファイナル コンフリクト～","NTSC-J","Japan","Sega","Sonic! Software Planning","1995-06-30","1","No","Role-Playing | Strategy","E10+ - Everyone 10+","Shining Force Gaiden: Final Conflict is a 1995 Game Gear tactical role-playing video game developed by Sonic! Software Planning and released by Sega in Japan on June 30, 1995."
"Shining Force: The Sword of Hajya","","NTSC-U","United States of America","Sega of America, Inc.","Sonic! Software Planning","1994-10-18","1","No","Role-Playing | Strategy","E10+ - Everyone 10+","Shining Force: The Sword of Hajya is a 1994 Game Gear video game developed by Sonic! Software Planning and released by Sega of America in the USA on October 18, 1994.

The peaceful kingdom of Cypress has suddenly been disrupted by the corrupt ambition of the evil King Iom. Terror rampages across the land. The Castle of Cypress is invaded and the magical Sword of Hajya is taken! It will take strength, courage, agility and your keen sense of strategy to defy this ominous power."
"Shinobi","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","1991-06-29","1","No","Action | Platform","E - Everyone","Shinobi. It's Japanese for stealth, the perfect description of a Master Ninja. And that's exactly what you are! Armed with throwing stars and finely-honed battle skills, you must defeat the Ring of Five. Fight your way past mercenaries and karate thugs. Take out the meanest martial artists and rescue hostages. But these dangers pale in comparison to your ultimate challenge: A fight to the death against five evil Ninja Assassins whose mastery of the deadly ancient arts may well surpass your own!"
"Shinobi II - The Silent Fury","","NTSC-U","United States of America","Sega of America, Inc.","MNM Software | 																Sega CS R&D 2","1992-12-25","1","No","Platform","E - Everyone","Shinobi II: The Silent Fury is a 1992 Game Gear video game developed by Sega CS2 and MNM Software and released by Sega of America in the USA on December 25, 1992.

Shinobi, the Ninja Master, returns with his team of expert warriors. Wage a bone-wrenching battle against a pack of evil ninjas who threaten the world. Attack with 5 different ninjas. Each has his own special Ninja Magic. Decimate opponents with swirling Tornado or awesome Earthquake attacks. Outmaneuver enemies with the incredible new Spider Walk. More power, more moves and more Ninja Magic than ever before."
"Side Pocket","","Region Not Set","","Data East Corporation","Data East USA","1994-01-01","","No","Sports","","Chalk up your cue stick and rack up those balls. Now get ready, get set, break! The balls scatter and the match is on... It's the Data East Pool Tournament Finals, and you're behind the 8-ball! It'll take a steady hand and a sharp eye to hustle your way to the top. Challenge your opponents to the ultimate game of skill, but you've got to stay cool... It's a green felt jungle out there!"
"Slider","Skweek","Region Not Set","","Sega","Loriciels","1991-01-01","","No","Action","","As Slider, you must stop the poisoning of your homeland, Rozen, by the diabolical Scum lords!"
"Solitaire Funpak","","Region Not Set","","Interplay Entertainment Corp.","Beam Software","1994-01-01","","No","Sports","","Solitaire FunPak brings the challenge of this great card game to your Game Boy with a dozen variations to keep you coming back for more. Try your hand at Klondike, Pyramid, Free Cell, Golf, Aces Up, Poker, Florentine - 12 in all. Choose whichever game you like or select Tournament mode and try them all. At home or on the road, Interplay's Solitaire lets you play anywhere, anytime. Plays just like the real thing (except you can't cheat!). If you're up to the task, take on this pack for hours of challenging fun!"
"Solitaire Poker","","Region Not Set","","Sega","Sankindo","1991-01-01","","No","Sports","","Try your hand at the hottest video poker game around! Even seasoned veterans will find Solitaire Poker a welcome challenge!"
"Sonic & Tails","ソニック＆テイルス | Sonikku ando Teirusu | Sonic Chaos","NTSC-J","Japan","Sega","Aspect Co. Ltd. | 																Sega CS R&D 2","1993-11-19","1","No","Platform","E - Everyone","Sonic & Tails (also known as Sonic Chaos) is a 1993 Game Gear side-scrolling platformer video game developed by Sega CS (co-developed by Aspect) and released by Sega in Japan on November 19, 1993.

Join Sonic and Tails in another adventure to defeat the evil Dr. Robotnik. It's a robot smashing, tail burning good time. Oh and by the way, this Game Gear game is the Japanese version, the equivalent English version is Sonic Chaos."
"Sonic & Tails 2","ソニック＆テイルス２ | Sonikku ando Teirusu 2","NTSC-J","Japan","Sega","Aspect Co. Ltd.","1994-11-11","1","No","Platform","E - Everyone","While Doctor Robotnik was testing his last weapon of destruction, one of his assistants made a grave mistake, resulting in five of the Chaos Emeralds spreading throughout Mobius. Sonic and Tails have to get the five Emeralds of Chaos before Doctor Robotnik, but this is not only his rival: Nack the Weasel (also known as Fang the Sniper) does not seem to be an ally of the hedgehog and the fox, like Knuckles , tricked by Robotnik."
"Sonic 2 In 1: Sonic 2 + Sonic Spinball","","Region Not Set","","Sega","Sega","1995-01-01","","No","Platform","","Sonic 2 In 1: Sonic 2 + Sonic Spinball is a Miscellaneous game, developed by Aspect and published by Sega, which was released in Europe in 1995"
"Sonic Blast","","NTSC-U","United States of America","Sega of America, Inc.","Aspect Co. Ltd.","1996-11-14","1","No","Platform","E - Everyone","Fully rendered graphics thrust Sonic into an exciting 3D playing environment. An all new gameplay perspective puts you in the middle of Sonic's 3D adventure! The evil genius Robotnik is after the Chaos Emeralds and it's up to Sonic to stop him. Rescue the innocent Flickies before Robotnik turns them into part of his evil plan!"
"Sonic Chaos","","NTSC-U","United States of America","Sega of America, Inc.","Aspect Co. Ltd.","1993-11-23","1","No","Platform","E - Everyone","Sonic Chaos is a 1993 Game Gear video game developed by Aspect and released by Sega of America in the USA on November 23, 1993.

The storyline to Sonic Chaos, like most Sonic stories, revolves around Dr. Robotnik and his quest for world domination via the mythical Chaos Emeralds. The Emeralds are the source of vitality for all living things, but they could be turned into nuclear bombs and laser weapons in the hands of the rotten Dr. Robotnik.

Dr. Robotnik has stolen the Red Chaos Emerald, causing the other five to ""lose balance"" and scatter themselves into a parallel universe. As a result of the instability, South Island is now sinking into the ocean. It is up to Sonic and Tails to find the Chaos Emeralds and restore harmony to the universe, or else the innocent residents of South Island will find themselves taking a long swim."
